id,county,units,value,income,costs,taxes
19177,"Van Buren County, Iowa",1159,88800,62221,990,1260
19179,"Wapello County, Iowa",5624,82400,66071,909,1388
19181,"Warren County, Iowa",9788,170100,91974,1344,2812
19183,"Washington County, Iowa",3737,144200,78045,1179,1976
19185,"Wayne County, Iowa",929,82000,57132,984,1233
19187,"Webster County, Iowa",5519,92900,64800,953,1491
19189,"Winnebago County, Iowa",1789,96500,60938,980,1315
19191,"Winneshiek County, Iowa",3612,164000,72102,1208,1949
19193,"Woodbury County, Iowa",15037,108500,69594,1034,1829
19195,"Worth County, Iowa",1184,93200,63063,870,1086
19197,"Wright County, Iowa",1991,78000,63345,885,1323
20001,"Allen County, Kansas",1809,84700,63174,953,1405
20003,"Anderson County, Kansas",1201,100400,61146,1096,1770
20005,"Atchison County, Kansas",2580,110400,56858,997,1690
20007,"Barber County, Kansas",537,86700,64583,932,976
20009,"Barton County, Kansas",3426,91800,70789,996,1473
20011,"Bourbon County, Kansas",1855,92400,63343,995,1375
20013,"Brown County, Kansas",1378,96300,57113,953,1189
20015,"Butler County, Kansas",11722,150800,82167,1376,2524
20017,"Chase County, Kansas",385,108600,70250,1166,1455
20019,"Chautauqua County, Kansas",392,59100,58750,955,1060
20021,"Cherokee County, Kansas",2520,82400,61056,897,1149
20023,"Cheyenne County, Kansas",378,85200,67500,986,1291
20025,"Clark County, Kansas",273,73700,59345,983,1412
20027,"Clay County, Kansas",1148,107200,67353,1101,1911
20029,"Cloud County, Kansas",1049,80100,59327,858,1363
20031,"Coffey County, Kansas",1472,117400,83030,1102,1330
20033,"Comanche County, Kansas",177,67200,63594,768,879
20035,"Cowley County, Kansas",4640,92800,65943,1067,1542
20037,"Crawford County, Kansas",4842,89800,65330,999,1289
20039,"Decatur County, Kansas",377,72000,45313,852,1278
20041,"Dickinson County, Kansas",3030,124000,72264,1107,1741
20043,"Doniphan County, Kansas",1003,106000,67422,1111,1384
20045,"Douglas County, Kansas",15712,184300,88431,1423,2497
20047,"Edwards County, Kansas",325,66600,58063,795,1193
20049,"Elk County, Kansas",329,57300,57617,843,1225
20051,"Ellis County, Kansas",4182,158600,74648,1223,1881
20053,"Ellsworth County, Kansas",952,89100,65962,978,1446
20055,"Finney County, Kansas",4557,137000,72605,1247,1908
20057,"Ford County, Kansas",3717,112000,65837,1122,1906
20059,"Franklin County, Kansas",4408,125300,70985,1213,1957
20061,"Geary County, Kansas",3311,149700,70244,1323,2350
20063,"Gove County, Kansas",353,85900,58542,999,1412
20065,"Graham County, Kansas",408,68200,51875,781,1216
20067,"Grant County, Kansas",953,122500,78484,1142,1455
20069,"Gray County, Kansas",744,129400,73810,1212,1677
20071,"Greeley County, Kansas",97,66500,66458,939,1171
20073,"Greenwood County, Kansas",820,76800,59052,894,1219
20075,"Hamilton County, Kansas",262,102000,64722,1102,1638
20077,"Harper County, Kansas",737,69200,59750,956,1413
20079,"Harvey County, Kansas",5379,125100,73624,1151,1803
20081,"Haskell County, Kansas",451,119300,67250,1088,1613
20083,"Hodgeman County, Kansas",216,96300,79464,1161,1386
20085,"Jackson County, Kansas",2226,148500,77553,1285,1698
20087,"Jefferson County, Kansas",3601,136800,75757,1246,2005
20089,"Jewell County, Kansas",282,57500,58333,763,896
20091,"Johnson County, Kansas",111377,226000,105745,1668,2867
20093,"Kearny County, Kansas",596,89700,63243,1093,1280
20095,"Kingman County, Kansas",1113,98200,78839,1144,1478
20097,"Kiowa County, Kansas",261,150400,58250,1017,2261
20099,"Labette County, Kansas",2808,82400,66195,947,1497
20101,"Lane County, Kansas",309,79300,74097,919,1328
20103,"Leavenworth County, Kansas",12111,179900,88264,1459,2336
20105,"Lincoln County, Kansas",455,74300,66146,973,1391
20107,"Linn County, Kansas",1892,105100,62386,1060,1361
20109,"Logan County, Kansas",369,107000,74063,1076,1594
20111,"Lyon County, Kansas",4388,101100,63071,1084,1646
20113,"McPherson County, Kansas",5329,143500,78055,1169,1943
20115,"Marion County, Kansas",1952,86300,63669,989,1579
20117,"Marshall County, Kansas",1420,102000,67440,1028,1352
20119,"Meade County, Kansas",496,96100,72222,1029,1317
20121,"Miami County, Kansas",6386,180100,87230,1488,2469
20123,"Mitchell County, Kansas",1005,90900,67176,1040,1552
20125,"Montgomery County, Kansas",4777,78800,60604,933,1320
20127,"Morris County, Kansas",710,107100,67857,1029,1667
20129,"Morton County, Kansas",331,111400,66285,1175,1635
20131,"Nemaha County, Kansas",1541,123100,76507,1091,1435
20133,"Neosho County, Kansas",2115,76900,60903,937,1377
20135,"Ness County, Kansas",348,75200,61750,903,1221
20137,"Norton County, Kansas",783,70500,72404,837,1229
20139,"Osage County, Kansas",2756,107000,67649,1105,1744
20141,"Osborne County, Kansas",421,75300,60875,989,1281
20143,"Ottawa County, Kansas",1111,95900,69391,1046,1520
20145,"Pawnee County, Kansas",921,75300,54931,915,1460
20147,"Phillips County, Kansas",808,80600,60769,862,1339
20149,"Pottawatomie County, Kansas",4040,181100,80505,1310,1876
20151,"Pratt County, Kansas",1088,93700,68833,1072,1842
20153,"Rawlins County, Kansas",303,107600,72011,1179,1667
20155,"Reno County, Kansas",9348,103000,66519,1044,1675
20157,"Republic County, Kansas",550,69700,54741,847,1213
20159,"Rice County, Kansas",1421,90100,63775,947,1354
20161,"Riley County, Kansas",6835,189800,87917,1431,2573
20163,"Rooks County, Kansas",746,86300,60878,956,1261
20165,"Rush County, Kansas",444,78100,60000,902,1446
20167,"Russell County, Kansas",1243,86800,62446,873,1340
20169,"Saline County, Kansas",9402,123600,67096,1130,1631
20171,"Scott County, Kansas",740,148600,84000,1358,2572
20173,"Sedgwick County, Kansas",79330,136100,76151,1214,1750
20175,"Seward County, Kansas",2831,102200,67798,1056,1770
20177,"Shawnee County, Kansas",28884,132700,79386,1203,2004
20179,"Sheridan County, Kansas",283,91100,70365,1051,1309
20181,"Sherman County, Kansas",948,84800,58750,967,1344
20183,"Smith County, Kansas",424,77800,61196,1002,1826
20185,"Stafford County, Kansas",539,67800,68854,892,1195
20187,"Stanton County, Kansas",271,105100,67750,1168,1959
20189,"Stevens County, Kansas",665,101400,69213,1152,1224
20191,"Sumner County, Kansas",3524,91100,74110,1124,1511
20193,"Thomas County, Kansas",1214,124100,75000,1068,1793
20195,"Trego County, Kansas",479,79400,59330,984,1674
20197,"Wabaunsee County, Kansas",1416,121000,72500,1085,1735
20199,"Wallace County, Kansas",121,88900,75313,977,1410
20201,"Washington County, Kansas",680,87700,65208,942,1574
20203,"Wichita County, Kansas",233,104000,73977,1034,1440
20205,"Wilson County, Kansas",1422,68100,57973,854,1046
20207,"Woodson County, Kansas",417,65300,60216,801,1214
20209,"Wyandotte County, Kansas",20730,104100,64312,1165,1907
21001,"Adair County, Kentucky",2549,110700,60030,855,727
21003,"Allen County, Kentucky",2721,118100,61277,920,903
21005,"Anderson County, Kentucky",4573,142100,69384,1152,1350
21007,"Ballard County, Kentucky",1310,117400,58913,974,882
21009,"Barren County, Kentucky",6567,121500,59808,981,955
21011,"Bath County, Kentucky",1612,88800,50789,874,704
21013,"Bell County, Kentucky",2649,88300,43811,824,668
21015,"Boone County, Kentucky",25034,183800,89899,1379,1781
21017,"Bourbon County, Kentucky",3143,141200,66056,1104,1216
21019,"Boyd County, Kentucky",7683,112000,63954,982,1004
21021,"Boyle County, Kentucky",4190,141200,64692,1013,1258
21023,"Bracken County, Kentucky",1404,113700,61406,1086,1085
21025,"Breathitt County, Kentucky",1100,66500,47308,914,660
21027,"Breckinridge County, Kentucky",2869,98400,60363,907,776
21029,"Bullitt County, Kentucky",16276,151600,73022,1174,1465
21031,"Butler County, Kentucky",1764,105900,61609,889,741
21033,"Caldwell County, Kentucky",1968,96300,62803,1009,674
21035,"Calloway County, Kentucky",4930,135200,64333,1007,994
21037,"Campbell County, Kentucky",17416,158800,84522,1268,1922
21039,"Carlisle County, Kentucky",813,90100,58510,936,763
21041,"Carroll County, Kentucky",1353,128900,68703,998,909
21043,"Carter County, Kentucky",3731,95100,52237,851,537
21045,"Casey County, Kentucky",2092,87400,47155,798,626
21047,"Christian County, Kentucky",6444,118300,65057,1032,951
21049,"Clark County, Kentucky",6046,139100,67881,1094,1258
21051,"Clay County, Kentucky",2038,74900,43406,790,602
21053,"Clinton County, Kentucky",1119,82000,50189,824,441
21055,"Crittenden County, Kentucky",1400,81600,54053,834,576
21057,"Cumberland County, Kentucky",704,96300,37708,852,564
21059,"Daviess County, Kentucky",16226,125300,70210,1034,1219
21061,"Edmonson County, Kentucky",1953,104000,52148,911,635
21063,"Elliott County, Kentucky",710,76600,51379,882,502
21065,"Estill County, Kentucky",1694,99400,57500,957,797
21067,"Fayette County, Kentucky",47946,171300,83248,1275,1716
21069,"Fleming County, Kentucky",2088,106400,58250,861,814
21071,"Floyd County, Kentucky",4071,89000,52688,933,714
21073,"Franklin County, Kentucky",9012,141700,73222,1160,1348
21075,"Fulton County, Kentucky",633,68800,44063,830,718
21077,"Gallatin County, Kentucky",1273,124200,59402,1131,1166
21079,"Garrard County, Kentucky",3186,144600,67955,1120,1234
21081,"Grant County, Kentucky",3514,136200,69599,1213,1182
21083,"Graves County, Kentucky",5297,108700,61270,917,730
21085,"Grayson County, Kentucky",3769,105000,51094,886,666
21087,"Green County, Kentucky",1671,80600,51133,812,649
21089,"Greenup County, Kentucky",5973,121300,66072,1034,1174
21091,"Hancock County, Kentucky",1296,116700,73269,990,854
21093,"Hardin County, Kentucky",16996,152400,71784,1134,1219
21095,"Harlan County, Kentucky",2984,68000,45754,824,645
21097,"Harrison County, Kentucky",2861,134300,68915,1050,1042
21099,"Hart County, Kentucky",2688,96900,51460,844,679
21101,"Henderson County, Kentucky",7200,122700,69652,1011,1109
21103,"Henry County, Kentucky",2466,126800,71008,1137,1220
21105,"Hickman County, Kentucky",614,74700,45811,818,525
21107,"Hopkins County, Kentucky",7337,106100,62208,918,962
21109,"Jackson County, Kentucky",1885,89300,38517,806,730
21111,"Jefferson County, Kentucky",127060,157600,76871,1226,1499
21113,"Jessamine County, Kentucky",8007,160700,74856,1238,1480
21115,"Johnson County, Kentucky",2873,108900,59479,966,684
21117,"Kenton County, Kentucky",29860,151100,81637,1245,1761
21119,"Knott County, Kentucky",1436,75900,49000,823,593
21121,"Knox County, Kentucky",3004,102600,50286,882,661
21123,"Larue County, Kentucky",2274,119200,59867,980,779
21125,"Laurel County, Kentucky",8118,117800,57188,975,769
21127,"Lawrence County, Kentucky",2067,104000,60035,945,777
21129,"Lee County, Kentucky",842,80900,35556,791,690
21131,"Leslie County, Kentucky",929,57800,40820,769,452
21133,"Letcher County, Kentucky",2427,75800,51298,806,513
21135,"Lewis County, Kentucky",1583,78900,53032,786,582
21137,"Lincoln County, Kentucky",3528,100700,54063,880,772
21139,"Livingston County, Kentucky",1451,105500,59566,902,722
21141,"Logan County, Kentucky",3865,110000,58812,1011,868
21143,"Lyon County, Kentucky",1358,155600,57781,1063,1067
21145,"McCracken County, Kentucky",10651,133700,65240,1040,990
21147,"McCreary County, Kentucky",1946,74600,31994,718,569
21149,"McLean County, Kentucky",1515,104300,62917,957,704
21151,"Madison County, Kentucky",12214,154000,73123,1140,1316
21153,"Magoffin County, Kentucky",1201,85200,49543,881,513
21155,"Marion County, Kentucky",2904,107000,53827,956,828
21157,"Marshall County, Kentucky",5480,127400,67713,1043,1016
21159,"Martin County, Kentucky",969,93400,41379,964,716
21161,"Mason County, Kentucky",2363,115800,65325,984,952
21163,"Meade County, Kentucky",4867,142600,68012,1093,1180
21165,"Menifee County, Kentucky",914,74400,49231,781,573
21167,"Mercer County, Kentucky",3706,141900,71096,1063,1236
21169,"Metcalfe County, Kentucky",1381,89100,46506,830,699
21171,"Monroe County, Kentucky",1447,74000,50052,827,631
21173,"Montgomery County, Kentucky",3834,123400,60135,963,1037
21175,"Morgan County, Kentucky",1523,86300,49778,857,655
21177,"Muhlenberg County, Kentucky",4358,90800,63576,861,630
21179,"Nelson County, Kentucky",8078,142500,67091,1101,1310
21181,"Nicholas County, Kentucky",1104,88800,64611,886,633
21183,"Ohio County, Kentucky",3465,94000,53096,867,675
21185,"Oldham County, Kentucky",12328,256300,103629,1622,2604
21187,"Owen County, Kentucky",1572,102800,50000,992,891
21189,"Owsley County, Kentucky",529,78700,46488,916,712
21191,"Pendleton County, Kentucky",2530,117200,64732,1085,1184
21193,"Perry County, Kentucky",3020,92900,60158,944,726
21195,"Pike County, Kentucky",7517,101100,54964,971,653
21197,"Powell County, Kentucky",1559,107900,64316,977,602
21199,"Pulaski County, Kentucky",9671,121800,55388,921,818
21201,"Robertson County, Kentucky",297,143800,66771,1118,910
21203,"Rockcastle County, Kentucky",2187,91000,55696,879,560
21205,"Rowan County, Kentucky",2820,135500,56667,996,961
21207,"Russell County, Kentucky",2363,108900,49848,889,851
21209,"Scott County, Kentucky",9682,173300,86171,1229,1257
21211,"Shelby County, Kentucky",7263,178200,84191,1288,1776
21213,"Simpson County, Kentucky",2656,126600,62759,982,927
21215,"Spencer County, Kentucky",3988,188600,87717,1324,1622
21217,"Taylor County, Kentucky",3402,114300,55613,897,828
21219,"Todd County, Kentucky",1682,108300,56636,955,672
21221,"Trigg County, Kentucky",2594,129500,67213,1017,826
21223,"Trimble County, Kentucky",1474,138800,73264,1223,1098
21225,"Union County, Kentucky",2274,88900,68085,895,807
21227,"Warren County, Kentucky",17491,153800,71898,1130,1158
21229,"Washington County, Kentucky",1854,106300,63147,957,900
21231,"Wayne County, Kentucky",2436,91900,44346,732,644
21233,"Webster County, Kentucky",1656,86900,57798,890,723
21235,"Whitley County, Kentucky",4037,91100,51977,917,650
21237,"Wolfe County, Kentucky",626,81300,37266,885,650
21239,"Woodford County, Kentucky",4594,184600,81650,1284,1455
22001,"Acadia Parish, Louisiana",6868,108500,69976,919,323
22003,"Allen Parish, Louisiana",2638,99500,64750,958,261
22005,"Ascension Parish, Louisiana",21313,183900,95509,1300,1080
22007,"Assumption Parish, Louisiana",2734,138900,87792,1069,614
22009,"Avoyelles Parish, Louisiana",4607,108200,61852,894,200-
22011,"Beauregard Parish, Louisiana",4323,139500,73050,1023,519
22013,"Bienville Parish, Louisiana",1572,94900,63500,872,201
22015,"Bossier Parish, Louisiana",19889,172500,76566,1194,1061
22017,"Caddo Parish, Louisiana",32119,152600,70668,1143,1095
22019,"Calcasieu Parish, Louisiana",26358,149300,74097,1069,642
22021,"Caldwell Parish, Louisiana",1269,81400,62981,907,232
22023,"Cameron Parish, Louisiana",1030,121200,93125,1032,712
22025,"Catahoula Parish, Louisiana",1015,84500,58679,880,232
22027,"Claiborne Parish, Louisiana",1247,90700,50872,891,274
22029,"Concordia Parish, Louisiana",1842,106700,55326,920,790
22031,"De Soto Parish, Louisiana",3891,123000,65012,964,446
22033,"East Baton Rouge Parish, Louisiana",63404,181100,81665,1270,1119
22035,"East Carroll Parish, Louisiana",353,67000,35583,884,-
22037,"East Feliciana Parish, Louisiana",2521,151600,70998,1046,216
22039,"Evangeline Parish, Louisiana",3448,103800,62900,916,330
22041,"Franklin Parish, Louisiana",1840,105000,63018,786,217
22043,"Grant Parish, Louisiana",2121,108900,66317,881,349
22045,"Iberia Parish, Louisiana",8548,116700,72481,1013,451
22047,"Iberville Parish, Louisiana",3928,144200,74220,1121,548
22049,"Jackson Parish, Louisiana",1877,94600,61205,883,448
22051,"Jefferson Parish, Louisiana",60782,178600,75988,1385,971
22053,"Jefferson Davis Parish, Louisiana",3580,114900,73026,977,397
22055,"Lafayette Parish, Louisiana",34687,178000,84371,1247,954
22057,"Lafourche Parish, Louisiana",13269,155600,78985,1167,590
22059,"LaSalle Parish, Louisiana",1550,97500,64583,948,690
22061,"Lincoln Parish, Louisiana",4685,165800,78140,1148,837
22063,"Livingston Parish, Louisiana",22848,164300,82533,1203,952
22065,"Madison Parish, Louisiana",799,67900,46769,811,200-
22067,"Morehouse Parish, Louisiana",2399,93000,51571,944,396
22069,"Natchitoches Parish, Louisiana",3397,142600,69841,1064,667
22071,"Orleans Parish, Louisiana",39716,227200,77023,1627,1920
22073,"Ouachita Parish, Louisiana",18583,146900,72708,1073,818
22075,"Plaquemines Parish, Louisiana",2822,208000,80720,1444,1040
22077,"Pointe Coupee Parish, Louisiana",3103,163700,66585,1102,547
22079,"Rapides Parish, Louisiana",15550,148500,74782,1128,794
22081,"Red River Parish, Louisiana",1062,86200,62414,856,233
22083,"Richland Parish, Louisiana",2189,108700,63482,934,271
22085,"Sabine Parish, Louisiana",2577,124200,75270,938,457
22087,"St. Bernard Parish, Louisiana",5281,139300,65949,1096,593
22089,"St. Charles Parish, Louisiana",8556,211400,92579,1454,1261
22091,"St. Helena Parish, Louisiana",1080,149400,44571,1023,243
22093,"St. James Parish, Louisiana",2850,154500,74386,1128,855
22095,"St. John the Baptist Parish, Louisiana",7059,159300,68166,1277,687
22097,"St. Landry Parish, Louisiana",8989,115900,61316,914,398
22099,"St. Martin Parish, Louisiana",7169,137900,73055,1027,597
22101,"St. Mary Parish, Louisiana",5148,121500,66920,1018,498
